inventory_id,film_id,store_id,last_update
735,160,2,2020-12-23 07:12:54
736,161,1,2020-12-23 07:12:54
737,161,1,2020-12-23 07:12:54
738,162,1,2020-12-23 07:12:54
739,162,1,2020-12-23 07:12:54
740,162,1,2020-12-23 07:12:54
741,162,2,2020-12-23 07:12:54
742,162,2,2020-12-23 07:12:54
743,162,2,2020-12-23 07:12:54
744,162,2,2020-12-23 07:12:54
745,163,2,2020-12-23 07:12:54
746,163,2,2020-12-23 07:12:54
747,163,2,2020-12-23 07:12:54
748,164,1,2020-12-23 07:12:54
749,164,1,2020-12-23 07:12:54
750,164,2,2020-12-23 07:12:54
751,164,2,2020-12-23 07:12:54
752,164,2,2020-12-23 07:12:54
753,165,1,2020-12-23 07:12:54
754,165,1,2020-12-23 07:12:54
755,165,1,2020-12-23 07:12:54
756,165,2,2020-12-23 07:12:54
757,165,2,2020-12-23 07:12:54
758,166,1,2020-12-23 07:12:54
759,166,1,2020-12-23 07:12:54
760,166,1,2020-12-23 07:12:54
761,166,1,2020-12-23 07:12:54
762,166,2,2020-12-23 07:12:54
763,166,2,2020-12-23 07:12:54
764,167,1,2020-12-23 07:12:54
765,167,1,2020-12-23 07:12:54
766,167,1,2020-12-23 07:12:54
767,167,1,2020-12-23 07:12:54
768,167,2,2020-12-23 07:12:54
769,167,2,2020-12-23 07:12:54
770,167,2,2020-12-23 07:12:54
771,168,1,2020-12-23 07:12:54
772,168,1,2020-12-23 07:12:54
773,169,1,2020-12-23 07:12:54
774,169,1,2020-12-23 07:12:54
775,169,2,2020-12-23 07:12:54
776,169,2,2020-12-23 07:12:54
777,170,1,2020-12-23 07:12:54
778,170,1,2020-12-23 07:12:54
779,170,2,2020-12-23 07:12:54
780,170,2,2020-12-23 07:12:55
781,170,2,2020-12-23 07:12:55
782,170,2,2020-12-23 07:12:55
783,172,1,2020-12-23 07:12:55
784,172,1,2020-12-23 07:12:55
785,172,1,2020-12-23 07:12:55
786,172,1,2020-12-23 07:12:55
787,172,2,2020-12-23 07:12:55
788,172,2,2020-12-23 07:12:55
789,172,2,2020-12-23 07:12:55
790,173,1,2020-12-23 07:12:55
791,173,1,2020-12-23 07:12:55
792,173,1,2020-12-23 07:12:55
793,173,2,2020-12-23 07:12:55
794,173,2,2020-12-23 07:12:55
795,174,1,2020-12-23 07:12:55
796,174,1,2020-12-23 07:12:55
797,174,1,2020-12-23 07:12:55
798,174,1,2020-12-23 07:12:55
799,174,2,2020-12-23 07:12:55
800,174,2,2020-12-23 07:12:55
801,174,2,2020-12-23 07:12:55
802,174,2,2020-12-23 07:12:55
803,175,1,2020-12-23 07:12:55
804,175,1,2020-12-23 07:12:55
805,175,2,2020-12-23 07:12:55
806,175,2,2020-12-23 07:12:55
807,175,2,2020-12-23 07:12:55
808,176,1,2020-12-23 07:12:55
809,176,1,2020-12-23 07:12:55
810,176,2,2020-12-23 07:12:55
811,176,2,2020-12-23 07:12:55
812,176,2,2020-12-23 07:12:55
813,176,2,2020-12-23 07:12:55
814,177,2,2020-12-23 07:12:55
815,177,2,2020-12-23 07:12:55
816,177,2,2020-12-23 07:12:55
817,178,1,2020-12-23 07:12:55
818,178,1,2020-12-23 07:12:55
819,179,1,2020-12-23 07:12:55
820,179,1,2020-12-23 07:12:55
821,179,1,2020-12-23 07:12:55
822,179,1,2020-12-23 07:12:55
823,180,2,2020-12-23 07:12:55
824,180,2,2020-12-23 07:12:55
825,181,1,2020-12-23 07:12:55
826,181,1,2020-12-23 07:12:55
827,181,1,2020-12-23 07:12:55
828,181,2,2020-12-23 07:12:55
829,181,2,2020-12-23 07:12:55
830,181,2,2020-12-23 07:12:55
831,181,2,2020-12-23 07:12:55
832,182,1,2020-12-23 07:12:55
833,182,1,2020-12-23 07:12:55
834,183,1,2020-12-23 07:12:55
835,183,1,2020-12-23 07:12:55
836,183,1,2020-12-23 07:12:55
837,183,2,2020-12-23 07:12:55
838,183,2,2020-12-23 07:12:55
839,183,2,2020-12-23 07:12:55
840,184,1,2020-12-23 07:12:55
841,184,1,2020-12-23 07:12:55
842,184,2,2020-12-23 07:12:55
843,184,2,2020-12-23 07:12:55
844,184,2,2020-12-23 07:12:55
845,185,1,2020-12-23 07:12:55
846,185,1,2020-12-23 07:12:55
847,186,1,2020-12-23 07:12:55
848,186,1,2020-12-23 07:12:55
849,186,2,2020-12-23 07:12:55
850,186,2,2020-12-23 07:12:55
851,187,2,2020-12-23 07:12:55
852,187,2,2020-12-23 07:12:55
853,187,2,2020-12-23 07:12:55
854,188,1,2020-12-23 07:12:56
855,188,1,2020-12-23 07:12:56
856,188,1,2020-12-23 07:12:56
857,189,1,2020-12-23 07:12:56
858,189,1,2020-12-23 07:12:56
859,189,2,2020-12-23 07:12:56
860,189,2,2020-12-23 07:12:56
861,189,2,2020-12-23 07:12:56
862,189,2,2020-12-23 07:12:56
863,190,2,2020-12-23 07:12:56
864,190,2,2020-12-23 07:12:56
865,190,2,2020-12-23 07:12:56
866,190,2,2020-12-23 07:12:56
867,191,1,2020-12-23 07:12:56
868,191,1,2020-12-23 07:12:56
869,191,1,2020-12-23 07:12:56
870,191,2,2020-12-23 07:12:56
871,191,2,2020-12-23 07:12:56
872,191,2,2020-12-23 07:12:56
873,193,1,2020-12-23 07:12:56
874,193,1,2020-12-23 07:12:56
875,193,1,2020-12-23 07:12:56
876,193,1,2020-12-23 07:12:56
877,193,2,2020-12-23 07:12:56
878,193,2,2020-12-23 07:12:56
879,193,2,2020-12-23 07:12:56
880,193,2,2020-12-23 07:12:56
881,194,1,2020-12-23 07:12:56
882,194,1,2020-12-23 07:12:56
883,194,2,2020-12-23 07:12:56
884,194,2,2020-12-23 07:12:56
885,196,1,2020-12-23 07:12:56
886,196,1,2020-12-23 07:12:56
887,197,1,2020-12-23 07:12:56
888,197,1,2020-12-23 07:12:56
889,199,1,2020-12-23 07:12:56
890,199,1,2020-12-23 07:12:56
891,199,1,2020-12-23 07:12:56
892,199,1,2020-12-23 07:12:56
893,199,2,2020-12-23 07:12:56
894,199,2,2020-12-23 07:12:56
895,199,2,2020-12-23 07:12:56
896,199,2,2020-12-23 07:12:56
897,200,1,2020-12-23 07:12:56
898,200,1,2020-12-23 07:12:56
899,200,1,2020-12-23 07:12:56
900,200,1,2020-12-23 07:12:56
901,200,2,2020-12-23 07:12:56
902,200,2,2020-12-23 07:12:56
903,200,2,2020-12-23 07:12:56
904,200,2,2020-12-23 07:12:56
905,201,1,2020-12-23 07:12:56
906,201,1,2020-12-23 07:12:56
907,201,1,2020-12-23 07:12:56
908,201,1,2020-12-23 07:12:56
909,202,1,2020-12-23 07:12:56
910,202,1,2020-12-23 07:12:56
911,202,1,2020-12-23 07:12:56
912,203,2,2020-12-23 07:12:56
913,203,2,2020-12-23 07:12:56
914,203,2,2020-12-23 07:12:56
915,203,2,2020-12-23 07:12:56
916,204,1,2020-12-23 07:12:56
917,204,1,2020-12-23 07:12:56
918,204,1,2020-12-23 07:12:56
919,204,1,2020-12-23 07:12:56
920,204,2,2020-12-23 07:12:56
921,204,2,2020-12-23 07:12:56
922,205,1,2020-12-23 07:12:56
923,205,1,2020-12-23 07:12:56
924,205,1,2020-12-23 07:12:56
925,205,1,2020-12-23 07:12:56
926,206,1,2020-12-23 07:12:56
927,206,1,2020-12-23 07:12:56
928,206,1,2020-12-23 07:12:56
929,206,1,2020-12-23 07:12:56
930,206,2,2020-12-23 07:12:56
931,206,2,2020-12-23 07:12:57
932,206,2,2020-12-23 07:12:57
933,206,2,2020-12-23 07:12:57
934,207,1,2020-12-23 07:12:57
935,207,1,2020-12-23 07:12:57
936,207,1,2020-12-23 07:12:57
937,207,1,2020-12-23 07:12:57
938,208,1,2020-12-23 07:12:57
939,208,1,2020-12-23 07:12:57
940,208,1,2020-12-23 07:12:57
941,209,1,2020-12-23 07:12:57
942,209,1,2020-12-23 07:12:57
943,209,1,2020-12-23 07:12:57
944,209,1,2020-12-23 07:12:57
945,210,2,2020-12-23 07:12:57
946,210,2,2020-12-23 07:12:57
947,210,2,2020-12-23 07:12:57
948,211,1,2020-12-23 07:12:57
949,211,1,2020-12-23 07:12:57
950,212,1,2020-12-23 07:12:57
951,212,1,2020-12-23 07:12:57
952,212,1,2020-12-23 07:12:57
953,212,2,2020-12-23 07:12:57
954,212,2,2020-12-23 07:12:57
955,213,1,2020-12-23 07:12:57
956,213,1,2020-12-23 07:12:57
957,213,1,2020-12-23 07:12:57
958,213,1,2020-12-23 07:12:57
959,214,2,2020-12-23 07:12:57
960,214,2,2020-12-23 07:12:57
961,214,2,2020-12-23 07:12:57
962,214,2,2020-12-23 07:12:57
963,215,1,2020-12-23 07:12:57
964,215,1,2020-12-23 07:12:57
965,215,1,2020-12-23 07:12:57
966,215,2,2020-12-23 07:12:57
967,215,2,2020-12-23 07:12:57
968,215,2,2020-12-23 07:12:57
969,216,1,2020-12-23 07:12:57
970,216,1,2020-12-23 07:12:57
971,216,2,2020-12-23 07:12:57
972,216,2,2020-12-23 07:12:57
973,216,2,2020-12-23 07:12:57
974,218,1,2020-12-23 07:12:57
975,218,1,2020-12-23 07:12:57
976,218,1,2020-12-23 07:12:57
977,218,1,2020-12-23 07:12:57
978,218,2,2020-12-23 07:12:57
979,218,2,2020-12-23 07:12:57
980,218,2,2020-12-23 07:12:57
981,219,1,2020-12-23 07:12:57
982,219,1,2020-12-23 07:12:57
983,219,1,2020-12-23 07:12:57
984,219,1,2020-12-23 07:12:57
985,220,1,2020-12-23 07:12:57
986,220,1,2020-12-23 07:12:57
987,220,1,2020-12-23 07:12:57
988,220,1,2020-12-23 07:12:57
989,220,2,2020-12-23 07:12:57
990,220,2,2020-12-23 07:12:57
991,220,2,2020-12-23 07:12:57
992,220,2,2020-12-23 07:12:57
993,222,1,2020-12-23 07:12:57
994,222,1,2020-12-23 07:12:57
995,222,2,2020-12-23 07:12:57
996,222,2,2020-12-23 07:12:57
997,222,2,2020-12-23 07:12:57
998,222,2,2020-12-23 07:12:57
999,223,2,2020-12-23 07:12:57
1000,223,2,2020-12-23 07:12:57
1001,224,1,2020-12-23 07:12:57
1002,224,1,2020-12-23 07:12:57
1003,225,1,2020-12-23 07:12:57
1004,225,1,2020-12-23 07:12:57
1005,225,1,2020-12-23 07:12:57
1006,226,1,2020-12-23 07:12:57
1007,226,1,2020-12-23 07:12:57
1008,226,2,2020-12-23 07:12:57
1009,226,2,2020-12-23 07:12:57
1010,226,2,2020-12-23 07:12:57
1011,227,1,2020-12-23 07:12:57
1012,227,1,2020-12-23 07:12:57
1013,227,1,2020-12-23 07:12:57
1014,227,2,2020-12-23 07:12:57
1015,227,2,2020-12-23 07:12:57
1016,228,1,2020-12-23 07:12:58
1017,228,1,2020-12-23 07:12:58
1018,228,1,2020-12-23 07:12:58
1019,228,2,2020-12-23 07:12:58
1020,228,2,2020-12-23 07:12:58
1021,228,2,2020-12-23 07:12:58
1022,228,2,2020-12-23 07:12:58
1023,229,1,2020-12-23 07:12:58
1024,229,1,2020-12-23 07:12:58
1025,229,2,2020-12-23 07:12:58
1026,229,2,2020-12-23 07:12:58
1027,230,1,2020-12-23 07:12:58
1028,230,1,2020-12-23 07:12:58
1029,231,1,2020-12-23 07:12:58
1030,231,1,2020-12-23 07:12:58
1031,231,1,2020-12-23 07:12:58
1032,231,1,2020-12-23 07:12:58
1033,231,2,2020-12-23 07:12:58
1034,231,2,2020-12-23 07:12:58
1035,231,2,2020-12-23 07:12:58
1036,231,2,2020-12-23 07:12:58
1037,232,1,2020-12-23 07:12:58
1038,232,1,2020-12-23 07:12:58
1039,232,1,2020-12-23 07:12:58
1040,232,2,2020-12-23 07:12:58
1041,232,2,2020-12-23 07:12:58
1042,233,1,2020-12-23 07:12:58
1043,233,1,2020-12-23 07:12:58
1044,233,1,2020-12-23 07:12:58
1045,233,1,2020-12-23 07:12:58
1046,233,2,2020-12-23 07:12:58
1047,233,2,2020-12-23 07:12:58
1048,234,1,2020-12-23 07:12:58
1049,234,1,2020-12-23 07:12:58
1050,234,1,2020-12-23 07:12:58
1051,234,1,2020-12-23 07:12:58
1052,234,2,2020-12-23 07:12:58
1053,234,2,2020-12-23 07:12:58
1054,234,2,2020-12-23 07:12:58
1055,235,1,2020-12-23 07:12:58
1056,235,1,2020-12-23 07:12:58
1057,235,2,2020-12-23 07:12:58
1058,235,2,2020-12-23 07:12:58
1059,235,2,2020-12-23 07:12:58
1060,235,2,2020-12-23 07:12:58
1061,236,2,2020-12-23 07:12:58
1062,236,2,2020-12-23 07:12:58
1063,236,2,2020-12-23 07:12:58
1064,236,2,2020-12-23 07:12:58
1065,237,1,2020-12-23 07:12:58
1066,237,1,2020-12-23 07:12:58
1067,238,1,2020-12-23 07:12:58
1068,238,1,2020-12-23 07:12:58
1069,239,1,2020-12-23 07:12:58
1070,239,1,2020-12-23 07:12:58
1071,239,1,2020-12-23 07:12:58
1072,239,1,2020-12-23 07:12:58
1073,239,2,2020-12-23 07:12:58
1074,239,2,2020-12-23 07:12:58
1075,239,2,2020-12-23 07:12:58
1076,239,2,2020-12-23 07:12:58
1077,240,2,2020-12-23 07:12:58
1078,240,2,2020-12-23 07:12:58
1079,240,2,2020-12-23 07:12:58
1080,241,1,2020-12-23 07:12:58
1081,241,1,2020-12-23 07:12:58
1082,241,1,2020-12-23 07:12:58
1083,241,1,2020-12-23 07:12:58
1084,242,1,2020-12-23 07:12:58
1085,242,1,2020-12-23 07:12:58
1086,242,2,2020-12-23 07:12:58
1087,242,2,2020-12-23 07:12:58
1088,242,2,2020-12-23 07:12:58
1089,243,1,2020-12-23 07:12:58
1090,243,1,2020-12-23 07:12:58
1091,243,2,2020-12-23 07:12:58
1092,243,2,2020-12-23 07:12:58
1093,243,2,2020-12-23 07:12:59
1094,243,2,2020-12-23 07:12:59
1095,244,1,2020-12-23 07:12:59
1096,244,1,2020-12-23 07:12:59
1097,244,1,2020-12-23 07:12:59
1098,244,1,2020-12-23 07:12:59
1099,244,2,2020-12-23 07:12:59
1100,244,2,2020-12-23 07:12:59
1101,244,2,2020-12-23 07:12:59
1102,245,1,2020-12-23 07:12:59
1103,245,1,2020-12-23 07:12:59
1104,245,1,2020-12-23 07:12:59
1105,245,2,2020-12-23 07:12:59
1106,245,2,2020-12-23 07:12:59
1107,245,2,2020-12-23 07:12:59
1108,245,2,2020-12-23 07:12:59
1109,246,2,2020-12-23 07:12:59
1110,246,2,2020-12-23 07:12:59
1111,246,2,2020-12-23 07:12:59
1112,247,1,2020-12-23 07:12:59
1113,247,1,2020-12-23 07:12:59
1114,247,1,2020-12-23 07:12:59
1115,247,2,2020-12-23 07:12:59
1116,247,2,2020-12-23 07:12:59
1117,247,2,2020-12-23 07:12:59
1118,247,2,2020-12-23 07:12:59
1119,248,2,2020-12-23 07:12:59
1120,248,2,2020-12-23 07:12:59
1121,249,1,2020-12-23 07:12:59
1122,249,1,2020-12-23 07:12:59
1123,249,2,2020-12-23 07:12:59
1124,249,2,2020-12-23 07:12:59
1125,249,2,2020-12-23 07:12:59
1126,249,2,2020-12-23 07:12:59
1127,250,2,2020-12-23 07:12:59
1128,250,2,2020-12-23 07:12:59
1129,250,2,2020-12-23 07:12:59
1130,250,2,2020-12-23 07:12:59
1131,251,1,2020-12-23 07:12:59
1132,251,1,2020-12-23 07:12:59
1133,251,2,2020-12-23 07:12:59
1134,251,2,2020-12-23 07:12:59
1135,251,2,2020-12-23 07:12:59
1136,252,1,2020-12-23 07:12:59
1137,252,1,2020-12-23 07:12:59
1138,252,1,2020-12-23 07:12:59
1139,252,2,2020-12-23 07:12:59
1140,252,2,2020-12-23 07:12:59
1141,252,2,2020-12-23 07:12:59
1142,253,1,2020-12-23 07:12:59
1143,253,1,2020-12-23 07:12:59
1144,253,1,2020-12-23 07:12:59
1145,253,1,2020-12-23 07:12:59
1146,253,2,2020-12-23 07:12:59
1147,253,2,2020-12-23 07:12:59
1148,254,1,2020-12-23 07:12:59
1149,254,1,2020-12-23 07:12:59
1150,254,2,2020-12-23 07:12:59
1151,254,2,2020-12-23 07:12:59
1152,254,2,2020-12-23 07:12:59
1153,255,1,2020-12-23 07:12:59
1154,255,1,2020-12-23 07:12:59
1155,255,1,2020-12-23 07:12:59
1156,255,1,2020-12-23 07:12:59
1157,255,2,2020-12-23 07:12:59
1158,255,2,2020-12-23 07:12:59
1159,256,2,2020-12-23 07:12:59
1160,256,2,2020-12-23 07:12:59
1161,256,2,2020-12-23 07:12:59
1162,257,2,2020-12-23 07:12:59
1163,257,2,2020-12-23 07:12:59
1164,257,2,2020-12-23 07:12:59
1165,258,2,2020-12-23 07:12:59
1166,258,2,2020-12-23 07:12:59
1167,258,2,2020-12-23 07:12:59
1168,258,2,2020-12-23 07:12:59
1169,259,1,2020-12-23 07:12:59
1170,259,1,2020-12-23 07:12:59
1171,260,2,2020-12-23 07:13:00
1172,260,2,2020-12-23 07:13:00
1173,260,2,2020-12-23 07:13:00
1174,260,2,2020-12-23 07:13:00
1175,261,1,2020-12-23 07:13:00
1176,261,1,2020-12-23 07:13:00
1177,262,2,2020-12-23 07:13:00
1178,262,2,2020-12-23 07:13:00
1179,263,1,2020-12-23 07:13:00
1180,263,1,2020-12-23 07:13:00
1181,263,1,2020-12-23 07:13:00
1182,263,1,2020-12-23 07:13:00
1183,263,2,2020-12-23 07:13:00
1184,263,2,2020-12-23 07:13:00
1185,263,2,2020-12-23 07:13:00
1186,264,2,2020-12-23 07:13:00
1187,264,2,2020-12-23 07:13:00
1188,265,1,2020-12-23 07:13:00
1189,265,1,2020-12-23 07:13:00
1190,265,1,2020-12-23 07:13:00
1191,265,1,2020-12-23 07:13:00
1192,266,1,2020-12-23 07:13:00
1193,266,1,2020-12-23 07:13:00
1194,266,1,2020-12-23 07:13:00
1195,266,1,2020-12-23 07:13:00
1196,266,2,2020-12-23 07:13:00
1197,266,2,2020-12-23 07:13:00
1198,266,2,2020-12-23 07:13:00
1199,266,2,2020-12-23 07:13:00
1200,267,1,2020-12-23 07:13:00
1201,267,1,2020-12-23 07:13:00
1202,267,1,2020-12-23 07:13:00
1203,267,1,2020-12-23 07:13:00
1204,267,2,2020-12-23 07:13:00
1205,267,2,2020-12-23 07:13:00
1206,268,2,2020-12-23 07:13:00
1207,268,2,2020-12-23 07:13:00
1208,269,1,2020-12-23 07:13:00
1209,269,1,2020-12-23 07:13:00
1210,269,2,2020-12-23 07:13:00
1211,269,2,2020-12-23 07:13:00
1212,269,2,2020-12-23 07:13:00
1213,269,2,2020-12-23 07:13:00
1214,270,1,2020-12-23 07:13:00
1215,270,1,2020-12-23 07:13:00
1216,270,1,2020-12-23 07:13:00
1217,270,2,2020-12-23 07:13:00
1218,270,2,2020-12-23 07:13:00
1219,270,2,2020-12-23 07:13:00
1220,270,2,2020-12-23 07:13:00
1221,271,1,2020-12-23 07:13:00
1222,271,1,2020-12-23 07:13:00
1223,271,1,2020-12-23 07:13:00
1224,271,2,2020-12-23 07:13:00
1225,271,2,2020-12-23 07:13:00
1226,272,1,2020-12-23 07:13:00
1227,272,1,2020-12-23 07:13:00
1228,272,1,2020-12-23 07:13:00
1229,272,1,2020-12-23 07:13:00
1230,273,1,2020-12-23 07:13:00
1231,273,1,2020-12-23 07:13:00
1232,273,1,2020-12-23 07:13:00
1233,273,1,2020-12-23 07:13:00
1234,273,2,2020-12-23 07:13:00
1235,273,2,2020-12-23 07:13:00
1236,273,2,2020-12-23 07:13:00
1237,274,1,2020-12-23 07:13:00
1238,274,1,2020-12-23 07:13:00
1239,274,1,2020-12-23 07:13:00
1240,274,2,2020-12-23 07:13:00
1241,274,2,2020-12-23 07:13:00
1242,274,2,2020-12-23 07:13:00
1243,274,2,2020-12-23 07:13:00
1244,275,1,2020-12-23 07:13:00
1245,275,1,2020-12-23 07:13:00
1246,275,1,2020-12-23 07:13:01
1247,275,2,2020-12-23 07:13:01
1248,275,2,2020-12-23 07:13:01
1249,276,1,2020-12-23 07:13:01
1250,276,1,2020-12-23 07:13:01
1251,276,1,2020-12-23 07:13:01
1252,276,1,2020-12-23 07:13:01
1253,277,1,2020-12-23 07:13:01
1254,277,1,2020-12-23 07:13:01
1255,277,1,2020-12-23 07:13:01
1256,278,1,2020-12-23 07:13:01
1257,278,1,2020-12-23 07:13:01
1258,279,1,2020-12-23 07:13:01
1259,279,1,2020-12-23 07:13:01
1260,280,1,2020-12-23 07:13:01
1261,280,1,2020-12-23 07:13:01
1262,280,1,2020-12-23 07:13:01
1263,280,1,2020-12-23 07:13:01
1264,280,2,2020-12-23 07:13:01
1265,280,2,2020-12-23 07:13:01
1266,281,1,2020-12-23 07:13:01
1267,281,1,2020-12-23 07:13:01
1268,281,2,2020-12-23 07:13:01
1269,281,2,2020-12-23 07:13:01
1270,281,2,2020-12-23 07:13:01
1271,281,2,2020-12-23 07:13:01
1272,282,1,2020-12-23 07:13:01
1273,282,1,2020-12-23 07:13:01
1274,282,1,2020-12-23 07:13:01
1275,282,2,2020-12-23 07:13:01
1276,282,2,2020-12-23 07:13:01
1277,282,2,2020-12-23 07:13:01
1278,283,1,2020-12-23 07:13:01
1279,283,1,2020-12-23 07:13:01
1280,283,1,2020-12-23 07:13:01
1281,284,1,2020-12-23 07:13:01
1282,284,1,2020-12-23 07:13:01
1283,284,1,2020-12-23 07:13:01
1284,284,2,2020-12-23 07:13:01
1285,284,2,2020-12-23 07:13:01
1286,284,2,2020-12-23 07:13:01
1287,284,2,2020-12-23 07:13:01
1288,285,1,2020-12-23 07:13:01
1289,285,1,2020-12-23 07:13:01
1290,285,1,2020-12-23 07:13:01
1291,285,2,2020-12-23 07:13:01
1292,285,2,2020-12-23 07:13:01
1293,285,2,2020-12-23 07:13:01
1294,285,2,2020-12-23 07:13:01
1295,286,1,2020-12-23 07:13:01
1296,286,1,2020-12-23 07:13:01
1297,286,2,2020-12-23 07:13:01
1298,286,2,2020-12-23 07:13:01
1299,286,2,2020-12-23 07:13:01
1300,287,1,2020-12-23 07:13:01
1301,287,1,2020-12-23 07:13:01
1302,287,2,2020-12-23 07:13:01
1303,287,2,2020-12-23 07:13:01
1304,288,1,2020-12-23 07:13:01
1305,288,1,2020-12-23 07:13:01
1306,288,2,2020-12-23 07:13:01
1307,288,2,2020-12-23 07:13:01
1308,288,2,2020-12-23 07:13:01
1309,288,2,2020-12-23 07:13:01
1310,289,1,2020-12-23 07:13:01
1311,289,1,2020-12-23 07:13:01
1312,290,1,2020-12-23 07:13:01
1313,290,1,2020-12-23 07:13:01
1314,290,1,2020-12-23 07:13:01
1315,291,1,2020-12-23 07:13:01
1316,291,1,2020-12-23 07:13:01
1317,291,1,2020-12-23 07:13:01
1318,291,1,2020-12-23 07:13:01
1319,292,1,2020-12-23 07:13:01
1320,292,1,2020-12-23 07:13:01
1321,292,1,2020-12-23 07:13:01
1322,292,2,2020-12-23 07:13:01
1323,292,2,2020-12-23 07:13:01
1324,292,2,2020-12-23 07:13:01
1325,293,1,2020-12-23 07:13:01
1326,293,1,2020-12-23 07:13:01
1327,293,2,2020-12-23 07:13:01
1328,293,2,2020-12-23 07:13:01
1329,293,2,2020-12-23 07:13:01
1330,294,1,2020-12-23 07:13:01
1331,294,1,2020-12-23 07:13:01
1332,294,2,2020-12-23 07:13:01
1333,294,2,2020-12-23 07:13:02
1334,294,2,2020-12-23 07:13:02
1335,295,1,2020-12-23 07:13:02
1336,295,1,2020-12-23 07:13:02
1337,295,1,2020-12-23 07:13:02
1338,295,1,2020-12-23 07:13:02
1339,295,2,2020-12-23 07:13:02
1340,295,2,2020-12-23 07:13:02
1341,295,2,2020-12-23 07:13:02
1342,295,2,2020-12-23 07:13:02
1343,296,1,2020-12-23 07:13:02
1344,296,1,2020-12-23 07:13:02
1345,296,1,2020-12-23 07:13:02
1346,296,1,2020-12-23 07:13:02
1347,297,2,2020-12-23 07:13:02
1348,297,2,2020-12-23 07:13:02
1349,298,1,2020-12-23 07:13:02
1350,298,1,2020-12-23 07:13:02
1351,298,2,2020-12-23 07:13:02
1352,298,2,2020-12-23 07:13:02
1353,298,2,2020-12-23 07:13:02
1354,299,1,2020-12-23 07:13:02
1355,299,1,2020-12-23 07:13:02
1356,299,1,2020-12-23 07:13:02
1357,299,1,2020-12-23 07:13:02
1358,300,1,2020-12-23 07:13:02
1359,300,1,2020-12-23 07:13:02
1360,300,2,2020-12-23 07:13:02
1361,300,2,2020-12-23 07:13:02
1362,300,2,2020-12-23 07:13:02
1363,300,2,2020-12-23 07:13:02
1364,301,1,2020-12-23 07:13:02
1365,301,1,2020-12-23 07:13:02
1366,301,1,2020-12-23 07:13:02
1367,301,1,2020-12-23 07:13:02
1368,301,2,2020-12-23 07:13:02
1369,301,2,2020-12-23 07:13:02
1370,301,2,2020-12-23 07:13:02
1371,301,2,2020-12-23 07:13:02
1372,302,1,2020-12-23 07:13:02
1373,302,1,2020-12-23 07:13:02
1374,302,2,2020-12-23 07:13:02
1375,302,2,2020-12-23 07:13:02
1376,302,2,2020-12-23 07:13:02
1377,302,2,2020-12-23 07:13:02
1378,303,1,2020-12-23 07:13:02
1379,303,1,2020-12-23 07:13:02
1380,303,1,2020-12-23 07:13:02
1381,303,1,2020-12-23 07:13:02
1382,303,2,2020-12-23 07:13:02
1383,303,2,2020-12-23 07:13:02
1384,304,1,2020-12-23 07:13:02
1385,304,1,2020-12-23 07:13:02
1386,304,1,2020-12-23 07:13:02
1387,304,1,2020-12-23 07:13:02
1388,304,2,2020-12-23 07:13:02
1389,304,2,2020-12-23 07:13:02
1390,305,1,2020-12-23 07:13:02
1391,305,1,2020-12-23 07:13:02
1392,305,1,2020-12-23 07:13:02
1393,305,1,2020-12-23 07:13:02
1394,305,2,2020-12-23 07:13:02
1395,305,2,2020-12-23 07:13:02
1396,305,2,2020-12-23 07:13:02
1397,306,1,2020-12-23 07:13:02
1398,306,1,2020-12-23 07:13:02
1399,306,1,2020-12-23 07:13:02
1400,307,1,2020-12-23 07:13:02
1401,307,1,2020-12-23 07:13:02
1402,307,1,2020-12-23 07:13:02
1403,307,2,2020-12-23 07:13:02
1404,307,2,2020-12-23 07:13:02
1405,307,2,2020-12-23 07:13:02
1406,308,1,2020-12-23 07:13:03
1407,308,1,2020-12-23 07:13:03
1408,308,2,2020-12-23 07:13:03
1409,308,2,2020-12-23 07:13:03
1410,309,1,2020-12-23 07:13:03
1411,309,1,2020-12-23 07:13:03
1412,309,2,2020-12-23 07:13:03
1413,309,2,2020-12-23 07:13:03
1414,309,2,2020-12-23 07:13:03
1415,309,2,2020-12-23 07:13:03
1416,310,1,2020-12-23 07:13:03
1417,310,1,2020-12-23 07:13:03
1418,311,1,2020-12-23 07:13:03
1419,311,1,2020-12-23 07:13:03
1420,311,1,2020-12-23 07:13:03
1421,311,2,2020-12-23 07:13:03
1422,311,2,2020-12-23 07:13:03
1423,311,2,2020-12-23 07:13:03
1424,311,2,2020-12-23 07:13:03
1425,312,2,2020-12-23 07:13:03
1426,312,2,2020-12-23 07:13:03
1427,312,2,2020-12-23 07:13:03
1428,313,1,2020-12-23 07:13:03
1429,313,1,2020-12-23 07:13:03
1430,313,1,2020-12-23 07:13:03
1431,313,1,2020-12-23 07:13:03
1432,313,2,2020-12-23 07:13:03
1433,313,2,2020-12-23 07:13:03
1434,314,1,2020-12-23 07:13:03
1435,314,1,2020-12-23 07:13:03
1436,314,2,2020-12-23 07:13:03
1437,314,2,2020-12-23 07:13:03
1438,314,2,2020-12-23 07:13:03
1439,314,2,2020-12-23 07:13:03
1440,315,2,2020-12-23 07:13:03
1441,315,2,2020-12-23 07:13:03
1442,315,2,2020-12-23 07:13:03
1443,316,2,2020-12-23 07:13:03
1444,316,2,2020-12-23 07:13:03
1445,317,1,2020-12-23 07:13:03
1446,317,1,2020-12-23 07:13:03
